protocol_type,service,flag,duration,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,dst_host_count,dst_host_srv_count,class
tcp,smtp,S0,14.111442462244764,302.52867269141336,286.8532049614682,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,10,13,0.8155210793031875,0.49325494178922735,0.2195294987510592,0.16175318581970122,0.1601208645716482,0.5713288766414277,0.21163136421502304,0.7184937330785813,0.643288545908766,0.45420829539143615,0.3438572117259634,0.6984504748110764,0.532595722316585,0.16999040561427992,0.32139016061065906,66,19,probe
tcp,smtp,S0,46.431597956026486,99.58325179036446,527.2879945443187,0,0,0,2,0,1,0,1,0,1,0,0,0,0,0,0,9,5,0.05006228097292642,0.23925399816225168,0.8283472595131869,0.44013192181403415,0.5615378600452288,0.6900221450246263,0.5693704198595283,0.5750342039085191,0.6182289157602963,0.06092765779996867,0.40619478953826804,0.03375797550930415,0.3691941177139141,0.4711398158397462,0.9685894634461191,48,34,dos
tcp,ftp,OTH,2.0530686598111543,371.367345239544,449.7525280038007,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,20,6,0.7812211159969761,0.3821199444965938,0.56646144747375,0.8594212874411498,0.31799406177739353,0.04870519744716384,0.4064458098966245,0.30504647138653496,0.24033932300365923,0.2905289714440866,0.936471197889225,0.9829839949036869,0.5395959381023973,0.09076622087477837,0.043386649591887094,56,40,normal
tcp,http,OTH,90.45262600905325,700.0404508259528,761.3226785230057,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,11,0.23713176816389148,0.7719570015923602,0.7576423695603444,0.13753070654233812,0.7801278295327218,0.4531373519171168,0.9405069986428621,0.43565108360522353,0.04024865944115863,0.20438518076157997,0.49586547913936396,0.2809926421044726,0.0780803366763817,0.0902530776767082,0.09760922303480535,54,26,normal
tcp,ftp,REJ,175.8408397589261,947.884591611491,127.82015603199626,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,9,0.4711732100725421,0.14925529611058963,0.8240984439944375,0.49799826366077393,0.19560485702066943,0.4502207856440048,0.6943027204574836,0.2628106090068667,0.16495243804092363,0.6237812255209652,0.16125827277673332,0.8348848670410617,0.558843050539393,0.9081219812505572,0.014517548836237126,42,32,r2l
tcp,smtp,OTH,4.359764891999701,315.533501845666,1083.92995099709,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,5,0.5625514003388162,0.16905252070403276,0.8207969378590888,0.8163107873990195,0.511805745953506,0.08531424217325378,0.9767903603956729,0.6046607887621251,0.9085124974004142,0.3102937432748992,0.6598594081610084,0.5333160010503303,0.7145789582074803,0.8639161509948559,0.40859462084631926,64,27,normal
udp,http,S3,14.164448860331365,202.31009697200358,448.0847282773329,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,12,9,0.9585447755593488,0.44803984739640024,0.28107827989956924,0.1903944502117404,0.28482086539439344,0.3431642183700948,0.7715240864662245,0.29448870257719983,0.06510417732116958,0.9930062707855724,0.34530150589213604,0.07564811383551817,0.8242955478275432,0.5722076283546537,0.8069549675480294,48,34,u2r
tcp,ftp,S2,56.2940792775555,1842.478437495929,821.9074412716469,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,14,10,0.4974482486175986,0.5939837064213199,0.5977164306019568,0.80940476798219,0.8420634876001764,0.005847429180018682,0.7544014792171875,0.5233809992869247,0.8649608394571734,0.6455107578755315,0.8769775571491373,0.14281194304032285,0.9797046859524801,0.32299284202464684,0.028318864626014184,37,21,normal
tcp,http,S2,82.01556219650082,1951.4067498845636,213.32095852719678,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,1,10,9,0.1091072810710697,0.8055578384761304,0.29362841128896455,0.09537548689022879,0.4161739539852727,0.858046875516004,0.7435068381042246,0.9671058227357623,0.4647647623530645,0.7500894109384588,0.737327494101318,0.7170247780390461,0.9321841246651786,0.38276156251277604,0.9393950783753829,50,29,normal
tcp,smtp,REJ,21.2319446724537,328.44335182438596,248.71968070409835,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,14,9,0.9682285199606598,0.28554724209674087,0.7676093773895896,0.9200848090965199,0.9173223509779566,0.9562501933216271,0.3156990207761792,0.9860052266616851,0.41456747150415796,0.7280695860469687,0.23667005602306568,0.45717307540944996,0.963787101810083,0.9070661709398986,0.14830333552017683,42,29,normal
tcp,http,SF,36.20490589222347,821.237052237358,1384.6023847117785,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,13,6,0.08354107983871761,0.6651583702913167,0.6721317394463998,0.3479120060990831,0.14877929581903793,0.08327389492726311,0.32171004388124713,0.42390831816723773,0.3714001500435573,0.76409224603516,0.3334943426517397,0.5709501196948805,0.0065174457801289165,0.3862969700444294,0.25713563062929123,57,28,probe
tcp,http,S1,111.16993896356944,579.5086542326899,486.37114367437994,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7,10,0.6317102201822399,0.616508824221597,0.3573753707053101,0.4813540863296405,0.05344914882686602,0.6952642846958069,0.1212622233633186,0.16252546095846,0.07009633406888427,0.09622363684026591,0.8628862219836348,0.6828350839230358,0.6287902208822578,0.15556021235527528,0.13057102420995004,34,33,probe
tcp,other,RSTR,24.257759181574755,153.11295547953705,191.1701945086326,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,15,6,0.722548178621129,0.11964878671808199,0.14987702255959356,0.07970940722909226,0.8511435233885091,0.5136592461427831,0.4033638620325576,0.7453880133084985,0.7376988088387461,0.35792583748238493,0.41510000251445267,0.49169422076715286,0.41036944201965675,0.7003210190021677,0.6455451845730911,52,28,normal
tcp,other,REJ,4.252752236214468,2823.229233067876,42.86477999335659,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,17,11,0.472288572371806,0.9280940132496708,0.026735824096329575,0.18429606080394545,0.2611836438069589,0.13342477458654,0.30827812452713554,0.20317581019316022,0.8016955591268574,0.7345390747932499,0.7633243638241195,0.7677470860550901,0.570121173226557,0.6618385601149828,0.8149524022320828,53,31,normal
udp,http,RSTO,263.8681416735032,9.831103112851217,284.8923804481083,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,8,7,0.696803947752011,0.3697817662354985,0.7716876873378433,0.3121094800973705,0.8888640509482655,0.2143756561842579,0.800671012701422,0.7751787683577074,0.34289314147163996,0.5817339580771821,0.6485333192392146,0.3823964782317626,0.4952691351327617,0.578528133809229,0.7134295532028654,45,22,normal
udp,ftp,SH,9.9396355550448,207.73336342814977,945.5120432126189,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0.15863901221436671,0.5520184244494246,0.9914173975511735,0.0075762795703196995,0.3249630934538926,0.6799571713601328,0.4380212758164872,0.547399177948933,0.7727026824288429,0.41283488615972996,0.4125454596202721,0.37574147371997113,0.01415333834286403,0.8085208879817952,0.013636738264505732,55,29,dos
tcp,http,SF,2.5005909282017917,423.9828913374626,144.79648601987498,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,9,7,0.11880701841970331,0.2965727478717638,0.4307865598494407,0.16626689974073217,0.03278352093983694,0.15918810949431572,0.8405913695950912,0.9567421240267646,0.21378192393373074,0.6613250825239854,0.7058138789825465,0.7121139644048518,0.3185195902953334,0.6660505676418973,0.5118192965986376,46,28,normal
udp,ftp,RSTOS0,26.437057418468097,1941.150281497854,984.0826097996277,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,8,0.08649122794478525,0.979134926540979,0.8103055578725162,0.5586809053759255,0.922522434816128,0.07898911000747022,0.666445680155483,0.5614277009548715,0.4798333124309909,0.5134733398875893,0.41571575959473894,0.35783318340927595,0.13691689017225706,0.7439937250756488,0.11078758423712831,48,38,normal
udp,smtp,SH,6.474892418106644,1554.2570713013456,88.15797972313446,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,7,9,0.2860975571197071,0.5454945734758304,0.5968799365303459,0.11195863865908551,0.5016777551907232,0.4195423095803471,0.6270823900786273,0.2287962665011648,0.5069273233896299,0.06879423103936122,0.6879211669982147,0.12549667581169477,0.6281603909242244,0.16158253647621978,0.1552500400560527,54,27,dos
tcp,http,REJ,192.5308389884649,867.224569048758,69.5922312740112,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,14,10,0.29088296070346265,0.41127742203046713,0.3713721373633002,0.9361427638609507,0.5059564201739469,0.7347060430964755,0.05299584768995691,0.9220070300398125,0.48122996597320256,0.09540866921279423,0.8185107057685783,0.8621107104662069,0.14921954342713217,0.2436572507470116,0.9038304208132237,47,23,normal
icmp,telnet,SF,23.965851718788972,1187.5122107004293,465.31157978785063,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,10,0.5407827167504257,0.5141430387301855,0.8518297912968863,0.1279164576519044,0.4705620309990175,0.1295594152140095,0.3828147411476127,0.3484922631073213,0.8598694075801118,0.2387273639995684,0.009949324201180665,0.5198312733791588,0.418148655771973,0.07759506054890786,0.8405338332683464,54,31,normal
udp,http,RSTOS0,87.38075626919375,416.8976069712038,816.4503051849069,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,10,9,0.4089989744759578,0.6102451565038817,0.0904831756017016,0.06409351655087336,0.9914403918707454,0.33000516621072884,0.546736082315839,0.6003656130070713,0.12765373667352808,0.8624367227120557,0.9784294753791278,0.682628472810737,0.5230483707192375,0.12905522173542194,0.5022766705814511,48,27,probe
tcp,http,S0,9.715985754729152,2822.477466101599,757.1841619341716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0.26115467903907574,0.38983698596524197,0.22007087937445868,0.6709881186430025,0.21075061733646927,0.4714591487947811,0.11891098033633185,0.6781436917766347,0.9490464114119069,0.14351916237864204,0.9449694257332253,0.8793719776085249,0.557226295975217,0.9438103095196736,0.9452623051796502,50,42,normal
tcp,telnet,S3,7.47228243705672,27.15260667056936,392.2023239608256,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,8,6,0.5636740993491588,0.9400067235203373,0.41653988201502534,0.8088214663660425,0.5162309853039224,0.07558073843324897,0.5640836927096685,0.3918955976757872,0.5214549017534084,0.9872728568792307,0.06279325286801074,0.9814634251718029,0.08823167255075282,0.12028244379656905,0.8092886304359493,55,25,dos
tcp,ssh,SH,52.39022663858863,106.39291127196853,509.0118797591745,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,4,0.930097425245375,0.2967479194986802,0.03956264822016098,0.8242080106939308,0.8150350931108784,0.2586867006646577,0.22778178596200982,0.733188002303505,0.5568755593631232,0.1891451003328981,0.511219397522597,0.22199602332691037,0.825886402310087,0.048468497368684305,0.8817895804007762,43,41,normal
tcp,ftp,SH,120.01548395204924,2597.6789955081617,149.33732888199495,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,8,13,0.8468665883232249,0.05989721153531946,0.04381847729365762,0.09042207847042139,0.33492651539977014,0.6370848281551098,0.23826459843527525,0.5977650088078235,0.5113846564849642,0.7641531096442588,0.19868968151665134,0.04530155950638737,0.665099267882696,0.8099946075314969,0.0709714903579679,42,25,normal
udp,ftp,REJ,6.082199569634317,2901.3611948570706,400.61225914491325,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,17,7,0.6397963661613935,0.5809440664095692,0.21296003837954225,0.06038013791039387,0.4855238559415461,0.7402107716826226,0.19837703038686016,0.23752684458207318,0.3560472504991461,0.5162253995261998,0.766905787120735,0.15887388713945239,0.8966558054168731,0.9335699298741057,0.03349532319220694,53,31,normal
tcp,ftp,OTH,44.4890088401906,674.4647956413917,116.40853514368324,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,5,9,0.3556429392405709,0.1923948455684643,0.5788643016947759,0.9795939083295273,0.7646900901295258,0.04189252675800048,0.02232145119402995,0.566117475617314,0.46278253821052096,0.5882036772905405,0.156837555232344,0.18793449616617186,0.5624081066761426,0.5744151842501011,0.4165990315680421,53,22,dos
udp,smtp,SH,4.438254314762528,859.1091727353064,1318.0404184997344,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,13,12,0.23230884754386538,0.03861219979953212,0.9335472927203343,0.7185938565925464,0.24138926002779393,0.12408438579840364,0.6740711490908236,0.5794862009983105,0.8990430600674989,0.5133972776654496,0.9996059064450344,0.29692409778240214,0.6964722054557858,0.31013021730985035,0.40486235965717965,51,34,dos
udp,smtp,S0,83.6090207720812,2328.291233421567,566.6899733850747,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,11,9,0.4753828816671066,0.6330759056331374,0.8502527925252154,0.9684176618775655,0.5536533727184192,0.06857971036061872,0.5956755332886166,0.7747529828322839,0.9104218133407951,0.9008705450337032,0.9412438119097835,0.4677854577630338,0.9181957661403871,0.9575239832612344,0.11737819693094376,51,28,normal
tcp,ftp,S2,120.01315616168027,1920.281854886538,415.79561416927845,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,11,5,0.611621446264674,0.9599449802738513,0.24445501448780005,0.6864310390569086,0.171393135469891,0.7184302483457643,0.6806732282465826,0.2699763680261442,0.5009114548548286,0.5083531223949379,0.8541003561044197,0.014927841985866164,0.015086309394539144,0.08747132686924075,0.8068498408988948,51,30,normal
tcp,ftp,SF,49.54994656354592,1980.1529578978952,141.93951505962505,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,4,0.9777423864634567,0.6411151518747035,0.2871737719898343,0.17954418316686405,0.7463268941475483,0.7276392471094777,0.8426761165050273,0.7163554642732558,0.6827003618239086,0.4790781869161481,0.744810782842773,0.0366773652749941,0.16013096207707256,0.028146070202430207,0.19224634101940374,52,36,normal
tcp,ssh,SH,58.292619195253025,464.8737724714799,262.95117662679905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0.06498243590394814,0.42858730150042956,0.5098806400560791,0.7090234432640311,0.18848094448029762,0.017959405026605535,0.51871282940941,0.23644866837033918,0.012122901458612279,0.7587545059994967,0.10601167012943258,0.6114530490002157,0.6648143586101312,0.9301659604140831,0.1938813131004261,57,29,dos
tcp,telnet,SF,2.851616274813267,1775.1846221780959,757.5567029445994,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,8,0.889964035083536,0.48174502185647117,0.9462083955490795,0.4573061592116795,0.01653046135425784,0.6119717459812953,0.8704122493760368,0.03768409682045237,0.8859241109418081,0.48128229072304696,0.015918381032948847,0.7363147486618519,0.047751561983909174,0.7516569232190173,0.6771483925730949,51,29,dos
tcp,smtp,RSTOS0,3.788855205160874,71.82967835087585,136.82932604214085,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,8,0.22658618389084217,0.635328182790204,0.42149979087127243,0.30494599888274976,0.8980814421909956,0.10572460649416249,0.2208795305296527,0.8919637421357396,0.37274279679334543,0.1452136155799404,0.4704249806540307,0.9130387293657931,0.9687170098875183,0.47030123854456796,0.5123360786912182,54,45,normal
tcp,smtp,RSTOS0,9.902462921184254,667.4101859894967,68.9746818436349,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,5,0.6857587047560796,0.18368344831435113,0.8205742824639991,0.06511884068038376,0.9531715353437114,0.5970510514729047,0.24393134833729246,0.23333886050235408,0.5261210372867093,0.46615037017241423,0.5822976022687892,0.4355977147318769,0.0006817188664852702,0.17747354458061138,0.8972602180931825,47,43,normal
tcp,smtp,SH,15.998451058609078,271.0307306406498,183.61785674225288,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,11,4,0.665219213503942,0.23475940995125832,0.656614266675951,0.5503728020394789,0.1350291438931046,0.6868897682278063,0.2961913051230518,0.6412678116669986,0.42640418241155564,0.5503734129759419,0.8689657520362222,0.5081188363047439,0.13248942602956593,0.9149747015528911,0.5500590946529286,57,35,dos
udp,ftp,SH,71.32585110545483,36.454239741601484,791.0858865414581,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,15,6,0.6424012065667852,0.9752342006472966,0.1343505615126156,0.2589523402753471,0.7240009100823058,0.38971463967918973,0.8195246140643742,0.7325851312718085,0.47146235157254757,0.7577300214772666,0.3633046017947459,0.599753100376369,0.46054515643974103,0.31703087286147125,0.013224525668867226,54,37,dos
tcp,ftp,RSTOS0,28.584478290128363,960.2709852495594,1073.287001993099,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,10,8,0.11325219993455693,0.9478223723284093,0.01884816911336651,0.5997598794167729,0.6404288476384379,0.8812904704265143,0.22188796626998453,0.9505780804010944,0.9401887055001852,0.06597013606396018,0.8131354567638733,0.9747729286115303,0.13412533000295557,0.23039864171294733,0.12178202638212865,47,24,dos
tcp,other,RSTO,4.074045101083323,79.23791564816877,267.52785097759136,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,9,9,0.0916288174262756,0.06594765706708361,0.09348223088803764,0.710577190639001,0.06726493317887283,0.4390166474885293,0.8441219544175643,0.8635128832766455,0.16876262259093378,0.8927325325458825,0.5881480621568909,0.2300025513744247,0.5058231062242132,0.5397511470947784,0.8345566406192846,48,25,dos
tcp,ssh,RSTOS0,95.74555301228827,128.0143383597534,759.9304832470474,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,13,5,0.4827884730127622,0.8812550259561996,0.5994853602057497,0.8816676966483576,0.4694407619472202,0.981190439112313,0.8964276282991581,0.4814222570618806,0.8654110852841622,0.8967846706617433,0.3201446674147803,0.8558116639002555,0.5093089386473844,0.03366970707435535,0.12904195200524715,35,32,normal
udp,other,RSTO,254.3761077725739,85.28024820774634,201.90126903730305,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,5,8,0.19738786927591445,0.04366998706806746,0.5879208622931738,0.6974809364872981,0.01044434624274826,0.8005729772483419,0.47939071713293235,0.7717997213964665,0.4166154114486108,0.06450146190843353,0.36512447236676726,0.1526750676602865,0.4544871043853561,0.33600701226139384,0.2891085189498881,47,25,dos
tcp,telnet,RSTR,30.350886448908536,3690.7833686377144,355.4423618197928,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,14,9,0.5234964863995517,0.7507122616304879,0.04415235329241074,0.4222572564178,0.4791059532630213,0.7089282647149676,0.18421480815943692,0.5746886247346753,0.4400114060821785,0.8059957932829608,0.3201408051656499,0.9603898190871872,0.7582353159044862,0.05360492156682928,0.027457827117630784,46,32,normal
tcp,other,S0,35.84781974457026,40.02927749359866,10.195478041797129,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,13,10,0.24138501901837972,0.8356861223443173,0.7951715361842805,0.4664313642946406,0.1967405476048968,0.37804227860735706,0.06395723048563917,0.3393921574555059,0.44276292299563924,0.8387172576955447,0.9317835977899399,0.9565281463344796,0.351841096991262,0.11202411423875314,0.06733011712771442,50,39,normal
icmp,ssh,S0,4.088137261236921,314.3771770413011,622.3902385661213,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,9,8,0.7853514356064809,0.35588364608627454,0.08621280716336355,0.6752756499553512,0.2249178869475299,0.18677893428121972,0.6352309586761389,0.6526463126774568,0.25050194777231927,0.4731334068064723,0.10446028479844627,0.4241007009561789,0.8561076206708882,0.2272826337110565,0.8292467829966397,52,25,normal
tcp,other,SF,24.145725325435727,1055.5484297437429,634.1862261175283,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,9,8,0.4945984862907692,0.9707391354068386,0.49290084509543663,0.4591794804784406,0.3183320510209372,0.5144233440581915,0.2834088652537926,0.30193899806851265,0.6590437136639801,0.5993170317872223,0.23836015128528365,0.5994882236685178,0.12303375879902811,0.6139135880092177,0.8283139498421918,50,32,normal
tcp,http,S3,23.245181609578847,1733.7729400440744,52.79345193734904,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,10,2,0.5610088772102102,0.2496003488189551,0.22738923159674773,0.7822121882316627,0.6484261693954839,0.030554216088527042,0.955393490530481,0.893245862129998,0.9452336172305443,0.0720937692081629,0.4809945102853481,0.28332083097181393,0.6145246660896624,0.01796125524305947,0.5876051508487533,40,21,normal
tcp,http,REJ,168.76407536329006,937.0127686554267,222.21093968095212,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0.5672505576451128,0.07017180774773568,0.8601950025009054,0.762644179606382,0.31415226508767446,0.352767748073179,0.389120777762767,0.677980591249537,0.4249263876381236,0.8432129850075937,0.9867148221695391,0.3429516553724484,0.6430380666490105,0.3364317543453321,0.7915059583238397,45,33,dos
udp,ftp,SF,54.003980600349934,3750.8295990971574,330.3851825948571,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,9,8,0.25515060961092584,0.781424265576682,0.8645065144929994,0.7517083788529836,0.46342341569619383,0.9576713709163706,0.5555068302074401,0.7205770378757882,0.6659679496030106,0.2148182342566698,0.556752641847383,0.34747895541619345,0.6773938397509924,0.24639629656192874,0.2397097782899663,50,34,dos
tcp,other,SH,76.20503769824369,412.0490479788669,743.8456972595246,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,9,7,0.6173307921985103,0.40521281124723696,0.2820768798529174,0.46710911156764456,0.07314877280854837,0.6238430928822339,0.09419060925448497,0.012824739461517964,0.5677771022632322,0.4437788647958867,0.6539839250430087,0.6850025698944371,0.7009774243113325,0.4550009726977279,0.7840917779049598,49,35,normal
tcp,smtp,OTH,6.867335978155807,638.6693973516385,867.5190823019014,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,6,6,0.4096482909884801,0.3299069351290732,0.7051747931377549,0.8978706945832208,0.9135697239509272,0.7738955660400181,0.8432844743343081,0.9450706245645574,0.33948444966474944,0.37086688217724784,0.0386669125852942,0.8046904379301706,0.9344356394783351,0.4853465904716715,0.314167495803515,53,31,normal
tcp,http,S1,26.97213416223753,1722.0548922141252,634.9827896043249,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,7,9,0.9128762704962329,0.43144230543342177,0.2846330227447147,0.7198218036247216,0.31474206057591647,0.7464685955913529,0.9374255839263433,0.2593518040888717,0.5297059005489508,0.9697748152363226,0.4413184274607955,0.5245540110236884,0.6247003432636752,0.3996791194476772,0.5399302157081475,54,33,dos
icmp,ftp,RSTOS0,10.63199555369331,1144.7527540895217,121.57553159804009,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,7,0.5368213334277456,0.210697358976784,0.796232705840433,0.4157481002866136,0.5858828221918463,0.8896385333235133,0.35731985822303003,0.865616284062224,0.02779233886597421,0.5240211985553149,0.0038049069389013424,0.2698281163022954,0.809302413871506,0.059265015326334214,0.10838756904715796,63,32,normal
tcp,ssh,S1,98.37318065604074,240.88381222822312,220.29288588547152,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,5,0.4769372129681656,0.5164112770441855,0.75583958471232,0.5433188631113308,0.5717283135542824,0.5525997925313205,0.21651975094860598,0.20612523818550121,0.15261139187422035,0.9920310539036084,0.7318362566248338,0.6589669395634102,0.09011541800515377,0.5352375020411916,0.026319211474920667,42,34,dos
tcp,smtp,RSTR,8.265693069935267,690.4862043374818,142.04617553864045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0.38521962775147334,0.9582205775740454,0.22716402080217002,0.995358079901329,0.5884061557641569,0.6282702979083702,0.8448905086201606,0.9653937191211193,0.798238662400476,0.5204736015086994,0.3258494562509795,0.5486878573723215,0.13376232337303162,0.11217954351664194,0.021621365303737372,51,24,dos
icmp,telnet,RSTR,28.890242182939247,3728.007748162136,506.93153426469274,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,9,0.9784816448802576,0.9519781379458134,0.5502283241779855,0.16811236390272477,0.29102176349032804,0.004173882656558603,0.10877608035464714,0.9902443319078765,0.8862922737215562,0.58630640482726,0.5136083737832423,0.18916119269168152,0.4821487889737719,0.9417720398399867,0.7607885064997384,45,30,dos
tcp,other,S2,2.7571548612024963,1987.9435329131013,521.1390106074234,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,5,0.6964284874873719,0.7463800613409463,0.7181883734280947,0.4712497730591879,0.5422596424500106,0.648187300733523,0.10516424518578571,0.35843416618472546,0.03864341325640552,0.2654454601505387,0.0480121279760054,0.23279363645803297,0.37306820403910745,0.4481510542660593,0.2785040126117726,45,40,dos
icmp,other,RSTR,50.29631757716864,212.94993021842146,8.150653346130232,0,0,0,2,0,1,0,1,0,0,0,0,0,0,1,0,8,15,0.8623410580353946,0.908340813874622,0.14058903120200383,0.5446655528876108,0.41834010082090245,0.5093708385289176,0.6919762953454773,0.1435896651627323,0.7197888543996466,0.5646760589924209,0.3222128563039489,0.4450981581325203,0.4911202355580585,0.468264073792662,0.3777042441847779,52,34,normal
icmp,http,SF,32.88173884511273,198.18987236954789,657.84576820583,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17,8,0.43013219281080906,0.5690748687126896,0.0007597601511620811,0.7540971554596695,0.039140677118882916,0.9088945485578859,0.9964804688892013,0.9937513832958644,0.527845398562557,0.8752726777296795,0.8699701018130341,0.2894619456741322,0.13926843420066815,0.7417059477629753,0.7749388549526487,48,29,dos
udp,smtp,RSTOS0,34.45444855612746,1762.5571423813324,130.36461666074007,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,11,6,0.006820816078684566,0.37102076139158924,0.19282787797138046,0.4192916771007379,0.4136905531175976,0.20135245809278668,0.9192251336868317,0.19874120456817512,0.7739558115108536,0.26416732782246855,0.29221719957435155,0.42842338474892616,0.7372633117872789,0.4247325461846474,0.31814517164143596,42,35,normal
tcp,smtp,REJ,5.358046248443123,221.76263200956754,808.1705510344194,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,9,0.11876385825509761,0.7171262153131839,0.49058568232256616,0.9543693425335896,0.5813169013084439,0.29544956784273035,0.5233613304589391,0.3633078445964004,0.7837695554590984,0.34037549003390744,0.8617170675556814,0.11049157876490301,0.41339764532538215,0.4967517193776997,0.8317692527968512,49,33,dos
tcp,smtp,SF,36.07539711429337,602.9215289738072,894.3258799513935,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,8,7,0.8890134100173449,0.8399485399608233,0.7507313209247547,0.10676514623041011,0.8335012613268782,0.8584953781297162,0.5742555267033977,0.015356670360049063,0.5330548718294259,0.6926569275352122,0.29706650334298934,0.8689716855924624,0.22918082908730697,0.10414074757033354,0.6710696568972438,32,22,normal
udp,http,RSTOS0,41.48082890572889,199.37653046225375,797.2156631492084,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,11,3,0.24370079865521754,0.5947953444877772,0.26527967066638103,0.21615612482911872,0.2752932647625558,0.7058206370042251,0.2606043347857836,0.6391719080589819,0.8652352576217837,0.9350156833214183,0.5813710362837511,0.7259251384980964,0.1963046682617119,0.8153038292649208,0.18946483549568316,43,27,normal
icmp,telnet,OTH,164.62623487915735,14.7714243253099,262.21978638802227,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,7,0.4996700280894042,0.17186048006371002,0.2790446919122167,0.8010684481681586,0.15573085318686108,0.35651424434810186,0.3696351078347807,0.8326209606571819,0.07515282505217102,0.40942730623939116,0.30396217818001525,0.9466922287723611,0.5540202112649869,0.060820757755302046,0.19504634956224742,50,27,probe
